panel,q12,q13,q14,q15,q19,q23,q24,q25,q26,q27,q3,q5,q7,q22,q10,q11,q17,q18,q1,q2,q4,q6,q8,q9,q16,q20,q21,age,gender,year,type
3742920,3,3,3,3,3,3,4,4,3,3,4,3,4,3,3,2,2,3,2,2,4,3,3,3,2,4,2,25,0,1,2
3743110,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,2,4,3,3,4,3,3,3,34,0,1,1
3744940,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,5,3,2,4,5,3,3,3,3,1,33,1,1,2
3746985,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,40,1,3,1
3747315,4,4,4,4,4,3,3,3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,28,0,5,2
3747396,2,2,2,2,2,4,4,4,2,2,4,3,3,4,2,2,2,2,3,3,2,3,3,3,2,2,1,30,0,5,2
3749995,2,2,2,2,2,4,4,4,2,2,4,4,2,4,2,2,2,2,4,2,4,4,2,4,2,4,2,46,1,10,2
3752740,4,3,3,3,3,4,3,3,3,3,4,4,4,4,2,2,3,3,4,4,4,4,3,3,3,3,2,38,0,15,2
3752828,3,3,2,2,3,3,3,3,3,3,4,4,3,3,2,3,2,3,3,3,4,3,3,2,2,4,3,32,1,1,3
3754580,1,1,1,1,1,1,4,3,3,3,4,3,4,1,1,1,1,1,2,2,2,3,3,1,1,1,4,37,0,1,2
3755062,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,4,3,3,3,4,3,52,0,25,1
3756675,2,2,2,2,2,4,3,3,3,3,4,4,3,3,1,2,3,3,2,4,2,4,3,4,3,2,2,29,0,4,2
3758371,3,3,3,3,3,3,4,4,4,4,4,5,3,4,2,2,1,2,3,4,3,4,2,3,4,4,4,61,1,10,3
3760702,2,2,2,2,2,4,4,4,4,4,5,4,4,4,2,2,4,4,2,4,4,4,3,4,4,4,2,58,1,1,2
3760981,3,3,3,3,3,4,4,4,4,3,3,3,4,4,1,1,1,1,3,3,3,3,1,2,1,1,1,46,0,4,2
3762478,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,2,2,2,2,2,32,1,4,2
3764493,1,1,1,1,1,2,2,2,2,2,4,4,4,1,1,1,1,1,1,4,1,4,4,1,1,1,1,28,0,3,2
3764808,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,4,2,4,3,4,4,4,4,2,4,2,32,1,9,2
3764916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,36,1,5,2
3765045,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,45,0,15,2
3765808,2,2,2,2,2,4,4,2,2,2,4,2,2,4,2,4,2,2,2,4,2,2,2,2,2,2,2,55,1,5,1
3787283,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,1,42,0,7,2
3791595,3,3,2,2,2,4,4,4,4,4,4,4,3,4,4,4,3,3,4,2,4,3,3,3,2,2,2,50,1,5,1
3792206,2,2,2,2,2,3,2,2,3,3,4,2,2,4,2,2,2,2,2,4,4,2,2,2,2,2,2,45,0,5,2
3792559,3,4,3,3,3,4,3,2,2,2,4,4,3,4,3,3,3,3,4,4,4,3,3,4,4,3,3,28,0,1,2
3793001,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,2,4,2,3,2,2,2,36,0,10,2
3793474,3,1,3,3,3,3,3,4,3,3,4,4,4,3,2,2,1,1,3,2,4,5,2,2,3,3,2,36,0,0,2
3793874,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3,4,4,4,4,4,4,3,3,3,54,0,10,1
3794505,2,2,3,2,2,3,3,3,3,3,4,4,4,4,1,2,2,2,3,3,3,4,3,3,2,3,1,37,1,4,2
3796095,2,2,2,2,2,2,2,2,2,2,4,4,2,4,2,2,2,2,4,2,2,4,2,2,4,2,2,36,0,5,2
3798693,4,1,1,3,2,2,4,3,4,4,5,4,2,4,4,4,2,2,4,3,1,5,3,4,2,3,1,33,1,2,1
3801001,1,1,1,1,1,4,4,4,4,4,5,5,3,4,1,1,1,1,3,1,5,4,1,1,1,4,1,35,0,4,2
3801183,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,2,3,3,4,3,4,4,3,3,3,3,3,35,1,4,2
3804047,2,2,2,2,2,4,4,4,4,4,5,5,4,4,2,2,2,2,4,5,5,5,3,4,2,4,3,45,1,30,2
3804722,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,4,4,3,5,3,3,3,4,3,30,0,0,2
3805061,4,4,4,4,5,1,5,5,1,1,3,4,4,1,1,1,1,1,3,3,4,4,4,4,1,5,1,39,0,2,2
3805850,3,3,3,3,3,5,4,4,4,3,2,3,4,4,4,1,1,1,4,1,4,4,2,3,3,3,4,64,1,25,3
3808794,2,2,2,2,2,4,3,3,3,3,4,4,4,4,2,2,2,2,3,3,3,4,2,4,2,2,2,31,0,2,2
3809088,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,4,4,3,3,4,3,2,38,0,5,2
3811470,2,2,2,2,2,4,4,4,4,4,4,3,3,4,3,3,3,3,3,4,3,3,3,4,4,4,4,38,0,15,2
3814124,2,2,2,2,2,3,3,3,3,3,3,3,4,3,4,2,2,2,4,2,3,4,3,4,2,3,1,63,0,8,1
3815006,3,3,3,3,3,4,4,4,4,4,4,4,3,4,2,2,4,4,3,4,3,4,3,3,3,4,3,27,0,2,2
3816365,2,2,2,2,2,4,4,4,4,4,4,2,4,2,2,2,2,2,3,2,2,3,4,2,2,2,2,35,0,5,2
3817564,3,4,3,2,1,4,4,3,3,3,4,3,4,4,2,2,1,1,3,2,3,3,2,2,2,3,4,61,1,24,3
3820354,4,4,3,3,4,3,3,3,3,3,3,4,2,3,3,4,5,5,2,3,4,2,3,3,2,3,4,35,0,2,2
3820562,4,3,3,3,3,4,4,3,2,2,4,3,4,4,3,3,2,2,2,3,4,4,3,4,2,4,3,67,0,5,1
3820683,4,4,3,3,3,3,3,4,3,3,4,3,4,4,3,4,2,3,3,2,3,4,3,3,2,3,3,32,0,5,2
3823855,3,3,3,3,3,3,3,3,3,3,4,4,2,3,4,3,3,3,2,4,4,2,2,4,3,4,2,31,0,1,2
3824182,4,1,2,2,2,3,3,3,1,3,3,3,3,3,3,4,1,1,2,4,2,4,2,3,2,2,3,66,0,10,3
3824363,2,2,3,2,4,3,4,4,3,3,2,2,3,4,3,3,2,2,3,2,2,3,2,3,2,2,3,33,1,21,2
3826029,3,3,3,3,2,4,4,4,3,3,4,4,4,4,3,3,2,1,3,4,5,3,4,4,2,4,3,37,0,3,3
3827734,1,1,1,1,1,4,4,4,4,4,4,4,2,4,3,3,1,1,4,3,4,4,3,3,1,3,4,56,0,10,2
3828613,2,2,2,2,2,2,2,2,2,2,4,3,4,2,4,4,2,2,2,2,4,2,2,4,2,2,2,32,1,1,1
3829864,3,3,3,3,3,4,4,3,3,3,4,4,3,4,3,3,3,3,3,4,4,2,3,4,3,3,2,36,0,3,2
3829912,3,2,3,3,2,4,4,3,4,4,3,3,3,4,3,2,2,2,3,4,4,4,3,4,3,4,3,44,0,0,2
3830203,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,4,3,4,3,58,1,20,1
3830334,2,1,2,3,2,3,4,4,4,3,5,5,4,5,4,4,3,3,4,4,5,5,2,4,4,4,1,32,1,5,2
3830717,4,4,3,4,4,2,4,3,3,3,4,3,4,4,1,1,4,3,3,3,3,3,3,1,2,2,1,55,0,35,2
3830720,1,1,1,1,1,4,5,4,1,1,4,1,1,4,1,1,1,1,4,5,4,1,1,4,1,2,1,33,0,7,2
3830742,2,2,2,2,2,4,4,4,4,3,4,4,3,4,3,2,2,2,3,3,4,4,3,3,2,2,3,34,0,0,2
3838219,2,2,4,3,3,3,3,2,2,3,2,4,4,4,2,3,2,2,3,2,3,3,2,3,3,3,4,34,0,2,2
3849550,4,3,4,3,4,4,4,3,4,4,5,4,4,4,3,3,4,4,3,4,2,4,3,3,3,4,3,67,0,4,2
3849701,2,2,2,2,2,4,4,4,4,4,3,4,3,4,3,3,2,2,3,3,3,4,3,3,2,2,2,31,1,3,1
3851321,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,52,1,0,2
3852465,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,32,1,5,1
3852556,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,36,0,10,2
3852933,1,1,1,1,1,4,4,4,4,4,4,3,3,4,1,1,1,1,2,4,2,5,3,3,1,1,1,34,1,13,2
3854240,3,2,2,3,2,4,4,3,3,3,4,4,4,4,3,3,3,3,3,4,4,4,3,4,2,4,3,35,1,3,3
3854437,4,2,2,2,2,4,4,4,4,5,2,4,4,4,2,1,2,2,4,4,2,4,3,3,2,4,1,45,1,15,3
3854979,2,2,2,2,2,4,4,3,3,3,4,4,4,4,1,1,1,1,2,4,4,4,3,2,2,3,2,39,0,3,2
3856854,3,3,3,3,2,4,4,4,3,3,4,4,3,4,3,3,1,1,3,3,2,4,2,3,3,4,2,44,1,3,2
3857271,3,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,2,4,4,3,4,4,4,2,32,1,6,2
3859027,3,2,3,3,3,2,2,3,3,2,3,2,3,3,2,3,2,3,2,2,3,3,3,3,2,2,3,25,0,2,3
3860496,1,1,1,1,1,4,4,3,3,3,4,4,3,3,1,1,1,1,1,5,1,3,3,1,1,1,1,39,0,16,2
3860684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,24,0,3,2
3860922,3,2,2,2,2,4,3,3,4,3,4,3,4,4,2,2,2,2,2,4,2,2,3,4,2,3,1,36,1,8,2
3860952,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,48,0,10,2
3861888,2,2,2,2,2,3,3,3,3,3,4,3,4,4,3,2,2,2,3,3,4,3,4,4,2,3,1,39,1,17,2
3862662,1,1,3,2,1,4,4,4,4,4,4,3,4,4,1,1,1,1,4,3,3,4,3,2,1,3,1,64,0,25,2
3865940,3,3,3,3,3,4,4,3,3,3,4,4,4,4,3,3,3,3,2,4,3,4,4,3,3,4,3,33,0,0,2
3866974,3,3,3,3,3,3,3,3,3,3,4,4,4,2,3,3,3,3,4,4,4,5,4,3,3,3,1,33,0,0,2
3867925,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,2,2,3,3,2,4,4,3,3,4,1,26,1,1,2
3868546,3,3,3,3,4,4,3,3,3,3,4,4,4,4,2,3,3,3,3,3,4,4,3,3,3,3,3,42,0,6,2
3868912,2,2,2,2,3,4,4,4,4,4,4,4,5,4,4,2,4,3,2,3,2,4,3,4,4,4,3,38,1,7,3
3870280,3,3,3,3,3,2,3,2,2,2,3,3,2,3,2,2,2,2,2,3,3,2,2,2,2,3,2,35,0,5,2
3870869,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,47,0,25,2
3870951,2,4,4,2,2,4,2,4,2,2,4,4,2,2,4,2,4,2,4,3,4,4,4,4,4,4,4,29,0,3,2
3871506,4,4,4,4,4,1,1,1,1,1,3,3,4,1,1,1,4,4,1,5,1,3,4,1,1,3,1,26,0,0,2
3871946,3,3,3,3,3,4,4,3,3,3,3,2,2,4,2,2,3,3,2,4,4,3,2,3,3,4,2,34,0,2,2
3873481,3,3,3,3,3,4,2,3,3,3,4,4,3,2,3,4,2,2,2,4,4,4,3,3,3,3,3,48,0,4,2
3874732,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,21,0,0,1
3876525,3,3,3,3,3,2,3,3,3,3,4,4,4,2,3,2,3,3,3,4,4,4,4,4,3,3,2,40,0,9,1
3876611,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,3,3,4,3,51,0,3,1
3877149,4,4,4,4,4,4,5,5,5,3,4,3,3,4,4,4,3,3,5,4,4,3,3,4,5,4,4,24,1,5,2
3879489,2,2,2,2,1,4,4,4,4,4,4,4,3,4,3,2,1,1,3,4,3,3,2,3,2,2,2,33,0,10,2
3879739,4,3,3,3,3,4,3,3,3,3,4,4,3,4,4,4,3,3,4,2,4,4,3,4,3,4,3,30,1,1,1
3880882,2,1,1,1,2,4,4,4,4,4,4,4,3,3,3,2,3,2,4,4,3,4,2,3,3,4,1,29,0,1,2
3881750,3,4,4,3,3,4,4,4,4,4,4,3,3,4,3,3,2,2,4,3,3,3,2,2,3,4,3,43,1,20,2
3882221,4,2,1,1,1,4,3,3,1,1,4,4,3,4,1,1,1,1,4,3,2,4,2,3,1,1,1,30,0,2,2
3882472,3,3,3,3,3,3,4,3,3,3,4,4,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,32,0,1,2
3882715,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,27,1,3,2
3883302,2,2,2,2,2,3,3,3,4,4,4,3,2,3,3,3,3,3,3,4,2,4,3,3,2,4,2,27,1,1,1
3883353,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,2,34,1,2,1
3883640,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,29,0,9,2
3883785,4,4,4,3,3,3,3,3,3,3,5,5,3,3,4,4,3,3,4,4,5,4,3,4,3,3,5,35,1,1,2
3885126,4,3,3,3,3,4,2,2,2,2,5,5,5,4,3,3,4,4,1,4,1,5,5,5,3,4,2,50,1,5,1
3885281,2,2,2,2,2,3,3,3,3,3,3,5,5,3,4,4,2,2,3,3,5,5,3,4,2,3,1,62,1,19,1
3885394,3,3,3,3,3,4,2,3,3,3,4,3,3,4,3,3,3,3,4,2,2,3,3,3,3,3,2,36,0,12,2
3885596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,0,1,1
3886803,3,3,3,3,3,2,2,3,2,2,3,3,3,2,3,4,3,4,3,4,3,3,3,3,3,3,2,28,1,2,1
3886920,3,2,2,2,2,3,3,3,4,4,4,3,2,3,3,3,2,2,3,4,2,4,3,3,2,2,3,43,0,5,2
3887275,3,3,3,3,3,5,4,3,4,4,5,4,4,5,3,3,3,2,4,4,4,3,3,4,4,4,2,42,0,5,2
3887527,2,2,2,2,3,4,3,4,3,3,2,4,4,4,3,3,3,3,4,2,4,4,3,4,3,2,1,52,0,2,2
3887555,1,1,1,1,1,2,5,1,1,1,3,3,3,3,3,1,1,1,3,3,4,3,3,3,1,4,1,39,0,0,2
3888356,3,3,3,3,1,3,3,3,3,3,4,4,2,3,1,1,3,3,2,4,4,5,2,4,4,4,3,29,1,2,2
3889713,3,3,3,3,3,1,1,1,1,1,3,3,3,1,4,4,4,4,3,3,3,3,3,3,3,3,1,25,1,2,1
3891654,2,1,1,1,1,2,5,3,2,2,4,5,4,4,4,2,3,2,4,2,4,5,3,4,2,3,1,27,1,1,2
3892472,4,4,3,3,3,3,3,3,2,2,5,5,4,3,3,3,4,4,4,3,4,5,3,3,4,3,2,32,0,0,2
3893852,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,3,3,1,5,5,1,1,1,1,3,1,41,0,4,3
3894101,3,2,2,2,1,3,4,4,3,3,4,4,3,3,4,4,1,1,3,4,4,3,3,3,2,4,3,44,1,0,1
3895360,1,1,1,1,1,4,4,4,5,4,4,5,2,4,1,1,1,1,4,2,4,5,1,1,1,3,1,48,0,2,2
3895859,3,3,3,3,3,3,4,3,3,3,3,3,2,3,1,1,3,3,3,2,3,2,1,3,1,4,2,45,1,4,1
3896652,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,2,4,4,4,3,3,2,3,3,51,0,2,2
3897203,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,4,1,4,4,2,2,2,47,1,3,1
3898078,1,1,1,1,1,4,4,3,3,3,5,4,2,4,1,1,1,1,3,4,5,2,1,4,2,3,3,27,0,6,2
3898115,3,3,2,2,3,2,2,3,3,2,2,2,2,2,3,3,2,3,3,2,2,2,3,3,2,2,3,43,0,10,2
3899041,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,3,3,4,3,3,2,43,0,7,1
3901231,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,4,3,3,3,25,0,3,2
3902015,1,1,1,1,1,4,4,3,1,1,4,4,4,4,2,1,4,3,2,3,4,4,3,4,3,1,1,32,1,5,2
3902732,4,3,3,4,4,3,3,3,3,3,4,4,3,3,3,3,4,3,3,4,2,3,3,3,3,4,3,33,0,3,2
3905104,4,4,4,4,4,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,68,0,40,2
3905434,2,2,2,2,2,4,4,4,4,4,4,4,3,4,2,2,2,2,4,3,3,4,2,2,2,2,2,39,0,5,2
3905548,3,3,3,3,3,4,4,3,3,3,4,3,4,4,3,3,3,3,2,4,3,1,3,3,3,3,3,43,1,7,1
3906019,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,41,1,20,1
3907265,3,3,3,3,3,4,4,3,3,3,3,4,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,35,1,0,3
3907493,2,2,2,2,2,4,2,4,3,3,4,4,4,3,2,3,3,2,3,4,3,4,2,3,3,3,1,50,0,26,3
3907614,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,3,4,3,3,2,3,4,3,3,4,54,0,25,3
3908325,3,3,3,3,4,4,4,3,3,3,4,4,4,4,4,3,3,4,3,4,4,4,4,4,3,4,4,30,0,3,2
3914279,4,3,3,3,2,4,3,3,3,3,4,4,3,4,3,1,2,2,4,1,3,4,2,4,2,4,2,29,0,1,2
3914892,3,1,1,1,1,2,2,4,4,4,3,1,4,2,3,2,1,1,4,2,1,2,3,4,1,1,1,33,1,5,2
3914977,2,2,2,2,2,4,4,4,4,3,4,4,3,4,3,2,4,3,4,3,4,4,4,4,4,4,2,50,1,30,2
3915171,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,4,4,5,2,4,5,2,4,3,3,1,42,0,5,3
3915238,3,3,3,3,3,4,4,3,3,3,4,4,3,4,3,3,3,3,4,3,3,5,3,3,3,4,3,39,0,9,2
3915915,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,2,4,4,4,3,3,3,3,3,46,1,20,1
3916200,3,1,1,1,2,4,3,4,4,4,4,4,3,4,1,1,2,2,3,4,4,4,3,4,3,4,2,45,1,6,2
3916211,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,3,3,3,3,4,4,4,3,3,4,39,1,20,1
3916227,1,1,1,1,1,2,1,1,1,1,4,2,4,4,1,1,1,1,4,2,1,4,4,2,1,1,1,33,1,1,2
3916959,2,2,2,2,2,3,3,3,3,3,4,4,3,3,2,2,2,2,4,2,4,5,2,2,3,2,1,26,0,4,2
3917690,1,1,1,1,3,4,4,4,4,4,3,3,3,4,5,4,3,3,3,3,3,3,3,3,3,3,3,42,0,4,1
3918261,4,3,3,3,4,5,5,5,5,5,5,5,5,5,4,4,5,5,3,4,3,5,3,4,5,5,1,41,0,10,2
3918522,2,2,2,1,1,3,4,3,2,2,4,3,2,3,1,1,2,2,3,4,2,2,1,2,1,3,1,29,1,4,3
3918725,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,2,2,33,0,1,2
3919223,2,1,1,1,1,4,4,4,4,4,4,3,4,4,4,3,2,2,4,2,4,3,2,3,1,4,2,62,0,3,1
3920583,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,33,1,10,2
3921706,5,3,3,3,4,3,3,3,3,3,5,3,4,4,1,1,3,3,4,5,4,4,2,4,3,4,3,31,0,2,2
3921791,3,4,1,1,2,3,3,2,4,4,5,4,5,3,1,1,1,1,2,4,3,4,3,3,1,5,1,37,0,2,2
3922186,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,32,0,3,2
3923425,1,1,1,1,1,5,5,5,5,5,3,2,1,4,1,1,1,1,3,4,2,3,1,1,1,1,1,38,1,10,2
3923915,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,4,4,3,3,4,3,3,3,55,0,5,2
3924202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,53,0,12,2
3924642,1,1,1,1,1,3,3,3,3,3,4,4,3,3,1,1,1,1,2,4,2,4,1,3,1,3,1,38,0,10,2
3924910,3,3,3,3,3,4,4,3,3,3,5,5,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,44,0,5,3
3925239,2,1,2,2,2,4,3,4,4,3,4,4,2,4,2,1,1,2,3,4,3,2,2,2,1,2,2,68,0,30,2
3925655,3,2,3,3,3,4,4,4,4,5,5,5,4,4,3,3,2,3,4,2,3,4,4,3,3,4,2,32,0,3,2
3926263,4,3,4,2,2,5,2,3,2,2,5,2,4,4,1,2,1,1,2,5,3,1,4,5,4,3,3,33,0,2,2
3926983,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,3,3,3,3,2,2,2,52,0,4,2
3927484,2,2,2,2,3,4,5,5,3,3,5,4,4,5,4,3,3,3,2,5,5,4,3,4,2,3,4,27,1,5,3
3928462,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,3,3,3,4,3,4,4,4,3,2,3,3,61,0,4,2
3929323,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,66,1,20,3
3930536,2,2,2,2,2,2,2,2,2,2,4,4,4,2,3,3,3,3,4,2,4,4,2,3,3,2,2,27,0,1,2
3932412,3,2,2,2,2,3,3,3,2,2,3,4,3,2,4,3,3,3,3,3,4,4,3,3,2,3,2,38,1,3,3
3932978,2,2,4,2,2,4,4,4,4,3,4,4,4,4,3,4,3,3,4,2,4,4,3,4,4,3,1,36,1,6,2
3933822,4,3,4,4,4,2,4,4,3,3,4,4,4,2,2,2,4,3,4,2,4,4,2,2,2,4,2,37,0,0,2
3935058,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,3,2,2,2,46,1,2,2
3935086,3,3,3,3,2,4,4,4,4,4,5,4,4,4,1,1,1,1,3,1,3,3,3,3,2,4,3,34,0,8,3
3936100,2,2,2,2,2,4,4,4,4,3,4,4,3,4,2,2,2,2,4,1,3,4,2,3,3,2,4,63,0,30,1
3936802,4,4,4,4,4,4,4,3,3,3,4,4,4,4,2,2,3,3,3,4,4,4,4,4,3,4,4,45,0,3,2
